x,y1,y2,y3
4.57003,17.8114,7.4002,47.9683
4.57082,17.8114,7.4002,47.9683
4.57161,17.8114,7.4002,47.9683
4.5724,17.8114,7.4002,47.9683
4.57319,17.784,7.30453,47.9694
4.57398,17.784,7.30453,47.9694
4.57477,17.784,7.30453,47.9694
4.57556,17.784,7.30453,47.9694
4.57635,17.7563,7.20902,47.9699
4.57714,17.7563,7.20902,47.9699
4.57793,17.7563,7.20902,47.9699
4.57872,17.7563,7.20902,47.9699
4.57951,17.7285,7.11367,47.9699
4.5803,17.7285,7.11367,47.9699
4.58109,17.7285,7.11367,47.9699
4.58188,17.7285,7.11367,47.9699
4.58267,17.7006,7.0185,47.9694
4.58347,17.7006,7.0185,47.9694
4.58426,17.7006,7.0185,47.9694
4.58505,17.7006,7.0185,47.9694
4.58584,17.6724,6.9235,47.9685
4.58663,17.6724,6.9235,47.9685
4.58742,17.6724,6.9235,47.9685
4.58821,17.6724,6.9235,47.9685
4.589,17.6441,6.82869,47.967
4.58979,17.6441,6.82869,47.967
4.59058,17.6441,6.82869,47.967
4.59137,17.6441,6.82869,47.967
4.59216,17.6156,6.73405,47.9651
4.59295,17.6156,6.73405,47.9651
4.59374,17.6156,6.73405,47.9651
4.59453,17.6156,6.73405,47.9651
4.59532,17.5869,6.63959,47.9626
4.59611,17.5869,6.63959,47.9626
4.5969,17.5869,6.63959,47.9626
4.59769,17.5869,6.63959,47.9626
4.59848,17.5581,6.54532,47.9597
4.59927,17.5581,6.54532,47.9597
4.60006,17.5581,6.54532,47.9597
4.60085,17.5581,6.54532,47.9597
4.60164,17.529,6.45125,47.9563
4.60243,17.529,6.45125,47.9563
4.60322,17.529,6.45125,47.9563
4.60402,17.529,6.45125,47.9563
4.60481,17.4999,6.35736,47.9524
4.6056,17.4999,6.35736,47.9524
4.60639,17.4999,6.35736,47.9524
4.60718,17.4999,6.35736,47.9524
4.60797,17.4705,6.26367,47.948
4.60876,17.4705,6.26367,47.948
4.60955,17.4705,6.26367,47.948
4.61034,17.4705,6.26367,47.948
4.61113,17.441,6.17019,47.9431
4.61192,17.441,6.17019,47.9431
4.61271,17.441,6.17019,47.9431
4.6135,17.441,6.17019,47.9431
4.61429,17.4113,6.0769,47.9378
4.61508,17.4113,6.0769,47.9378
4.61587,17.4113,6.0769,47.9378
4.61666,17.4113,6.0769,47.9378
4.61745,17.3814,5.98382,47.932
4.61824,17.3814,5.98382,47.932
4.61903,17.3814,5.98382,47.932
4.61982,17.3814,5.98382,47.932
4.62061,17.3514,5.89095,47.9257
4.6214,17.3514,5.89095,47.9257
4.62219,17.3514,5.89095,47.9257
4.62298,17.3514,5.89095,47.9257
4.62377,17.3212,5.79828,47.919
4.62457,17.3212,5.79828,47.919
4.62536,17.3212,5.79828,47.919
4.62615,17.3212,5.79828,47.919
4.62694,17.2908,5.70583,47.9118
4.62773,17.2908,5.70583,47.9118
4.62852,17.2908,5.70583,47.9118
4.62931,17.2908,5.70583,47.9118
4.6301,17.2603,5.6136,47.9041
4.63089,17.2603,5.6136,47.9041
4.63168,17.2603,5.6136,47.9041
4.63247,17.2603,5.6136,47.9041
4.63326,17.2296,5.52159,47.896
4.63405,17.2296,5.52159,47.896
4.63484,17.2296,5.52159,47.896
4.63563,17.2296,5.52159,47.896
4.63642,17.1987,5.4298,47.8874
4.63721,17.1987,5.4298,47.8874
4.638,17.1987,5.4298,47.8874
4.63879,17.1987,5.4298,47.8874
4.63958,17.1677,5.33823,47.8783
4.64037,17.1677,5.33823,47.8783
4.64116,17.1677,5.33823,47.8783
4.64195,17.1677,5.33823,47.8783
4.64274,17.1365,5.2469,47.8688
4.64353,17.1365,5.2469,47.8688
4.64433,17.1365,5.2469,47.8688
4.64512,17.1365,5.2469,47.8688
4.64591,17.1052,5.15579,47.8589
4.6467,17.1052,5.15579,47.8589
4.64749,17.1052,5.15579,47.8589
4.64828,17.1052,5.15579,47.8589
4.64907,17.0737,5.06491,47.8485
4.64986,17.0737,5.06491,47.8485
4.65065,17.0737,5.06491,47.8485
4.65144,17.0737,5.06491,47.8485
4.65223,17.0421,4.97427,47.8377
4.65302,17.0421,4.97427,47.8377
4.65381,17.0421,4.97427,47.8377
4.6546,17.0421,4.97427,47.8377
4.65539,17.0103,4.88387,47.8264
4.65618,17.0103,4.88387,47.8264
4.65697,17.0103,4.88387,47.8264
4.65776,17.0103,4.88387,47.8264
4.65855,16.9783,4.79371,47.8147
4.65934,16.9783,4.79371,47.8147
4.66013,16.9783,4.79371,47.8147
4.66092,16.9783,4.79371,47.8147
4.66171,16.9462,4.70379,47.8025
4.6625,16.9462,4.70379,47.8025
4.66329,16.9462,4.70379,47.8025
4.66408,16.9462,4.70379,47.8025
4.66488,16.9139,4.61412,47.7899
4.66567,16.9139,4.61412,47.7899
4.66646,16.9139,4.61412,47.7899
4.66725,16.9139,4.61412,47.7899
4.66804,16.8815,4.5247,47.7769
4.66883,16.8815,4.5247,47.7769
4.66962,16.8815,4.5247,47.7769
4.67041,16.8815,4.5247,47.7769
4.6712,16.849,4.43553,47.7635
4.67199,16.849,4.43553,47.7635
4.67278,16.849,4.43553,47.7635
4.67357,16.849,4.43553,47.7635
4.67436,16.8162,4.3466,47.7496
4.67515,16.8162,4.3466,47.7496
4.67594,16.8162,4.3466,47.7496
4.67673,16.8162,4.3466,47.7496
4.67752,16.7834,4.25794,47.7353
4.67831,16.7834,4.25794,47.7353
4.6791,16.7834,4.25794,47.7353
4.67989,16.7834,4.25794,47.7353
4.68068,16.7504,4.16953,47.7206
4.68147,16.7504,4.16953,47.7206
4.68226,16.7504,4.16953,47.7206
4.68305,16.7504,4.16953,47.7206
4.68384,16.7172,4.08138,47.7055
4.68463,16.7172,4.08138,47.7055
4.68543,16.7172,4.08138,47.7055
4.68622,16.7172,4.08138,47.7055
4.68701,16.6839,3.9935,47.6899
4.6878,16.6839,3.9935,47.6899
4.68859,16.6839,3.9935,47.6899
4.68938,16.6839,3.9935,47.6899
4.69017,16.6505,3.90588,47.674
4.69096,16.6505,3.90588,47.674
4.69175,16.6505,3.90588,47.674
4.69254,16.6505,3.90588,47.674
4.69333,16.6169,3.81852,47.6576
4.69412,16.6169,3.81852,47.6576
4.69491,16.6169,3.81852,47.6576
4.6957,16.6169,3.81852,47.6576
4.69649,16.5832,3.73144,47.6408
4.69728,16.5832,3.73144,47.6408
4.69807,16.5832,3.73144,47.6408
4.69886,16.5832,3.73144,47.6408
4.69965,16.5493,3.64462,47.6237
4.70044,16.5493,3.64462,47.6237
4.70123,16.5493,3.64462,47.6237
4.70202,16.5493,3.64462,47.6237
4.70281,16.5153,3.55808,47.6061
4.7036,16.5153,3.55808,47.6061
4.70439,16.5153,3.55808,47.6061
4.70518,16.5153,3.55808,47.6061
4.70598,16.4811,3.47182,47.5881
4.70677,16.4811,3.47182,47.5881
4.70756,16.4811,3.47182,47.5881
4.70835,16.4811,3.47182,47.5881
4.70914,16.4469,3.38583,47.5697
4.70993,16.4469,3.38583,47.5697
4.71072,16.4469,3.38583,47.5697
4.71151,16.4469,3.38583,47.5697
4.7123,16.4124,3.30012,47.551
4.71309,16.4124,3.30012,47.551
4.71388,16.4124,3.30012,47.551
4.71467,16.4124,3.30012,47.551
4.71546,16.3779,3.21469,47.5319
4.71625,16.3779,3.21469,47.5319
4.71704,16.3779,3.21469,47.5319
4.71783,16.3779,3.21469,47.5319
4.71862,16.3432,3.12954,47.5123
4.71941,16.3432,3.12954,47.5123
4.7202,16.3432,3.12954,47.5123
4.72099,16.3432,3.12954,47.5123
4.72178,16.3084,3.04468,47.4924
4.72257,16.3084,3.04468,47.4924
4.72336,16.3084,3.04468,47.4924
4.72415,16.3084,3.04468,47.4924
4.72494,16.2734,2.96011,47.4721
4.72574,16.2734,2.96011,47.4721
4.72653,16.2734,2.96011,47.4721
4.72732,16.2734,2.96011,47.4721
4.72811,16.2383,2.87582,47.4515
4.7289,16.2383,2.87582,47.4515
4.72969,16.2383,2.87582,47.4515
4.73048,16.2383,2.87582,47.4515
4.73127,16.2031,2.79183,47.4304
4.73206,16.2031,2.79183,47.4304
4.73285,16.2031,2.79183,47.4304
4.73364,16.2031,2.79183,47.4304
4.73443,16.1678,2.70813,47.409
4.73522,16.1678,2.70813,47.409
4.73601,16.1678,2.70813,47.409
4.7368,16.1678,2.70813,47.409
4.73759,16.1323,2.62472,47.3872
4.73838,16.1323,2.62472,47.3872
4.73917,16.1323,2.62472,47.3872
4.73996,16.1323,2.62472,47.3872
4.74075,16.0967,2.54161,47.3651
4.74154,16.0967,2.54161,47.3651
4.74233,16.0967,2.54161,47.3651
4.74312,16.0967,2.54161,47.3651
4.74391,16.061,2.45879,47.3426
4.7447,16.061,2.45879,47.3426
4.74549,16.061,2.45879,47.3426
4.74629,16.061,2.45879,47.3426
4.74708,16.0252,2.37628,47.3197
4.74787,16.0252,2.37628,47.3197
4.74866,16.0252,2.37628,47.3197
4.74945,16.0252,2.37628,47.3197
4.75024,15.9892,2.29407,47.2965
4.75103,15.9892,2.29407,47.2965
4.75182,15.9892,2.29407,47.2965
4.75261,15.9892,2.29407,47.2965
4.7534,15.9531,2.21215,47.2729
4.75419,15.9531,2.21215,47.2729
4.75498,15.9531,2.21215,47.2729
4.75577,15.9531,2.21215,47.2729
4.75656,15.9169,2.13055,47.249
4.75735,15.9169,2.13055,47.249
4.75814,15.9169,2.13055,47.249
4.75893,15.9169,2.13055,47.249
4.75972,15.8806,2.04925,47.2247
4.76051,15.8806,2.04925,47.2247
4.7613,15.8806,2.04925,47.2247
4.76209,15.8806,2.04925,47.2247
4.76288,15.8441,1.96825,47.2001
4.76367,15.8441,1.96825,47.2001
4.76446,15.8441,1.96825,47.2001
4.76525,15.8441,1.96825,47.2001
4.76604,15.8075,1.88757,47.1752
4.76684,15.8075,1.88757,47.1752
4.76763,15.8075,1.88757,47.1752
4.76842,15.8075,1.88757,47.1752
4.76921,15.7709,1.80719,47.1499
4.77,15.7709,1.80719,47.1499
4.77079,15.7709,1.80719,47.1499
4.77158,15.7709,1.80719,47.1499
4.77237,15.7341,1.72713,47.1243
4.77316,15.7341,1.72713,47.1243
4.77395,15.7341,1.72713,47.1243
4.77474,15.7341,1.72713,47.1243
4.77553,15.6972,1.64738,47.0983
4.77632,15.6972,1.64738,47.0983
4.77711,15.6972,1.64738,47.0983
4.7779,15.6972,1.64738,47.0983
4.77869,15.6601,1.56795,47.072
4.77948,15.6601,1.56795,47.072
4.78027,15.6601,1.56795,47.072
4.78106,15.6601,1.56795,47.072
4.78185,15.623,1.48883,47.0454
4.78264,15.623,1.48883,47.0454
4.78343,15.623,1.48883,47.0454
4.78422,15.623,1.48883,47.0454
4.78501,15.5857,1.41002,47.0185
4.7858,15.5857,1.41002,47.0185
4.7866,15.5857,1.41002,47.0185
4.78739,15.5857,1.41002,47.0185
4.78818,15.5484,1.33154,46.9913
4.78897,15.5484,1.33154,46.9913
4.78976,15.5484,1.33154,46.9913
4.79055,15.5484,1.33154,46.9913
4.79134,15.5109,1.25337,46.9637
4.79213,15.5109,1.25337,46.9637
4.79292,15.5109,1.25337,46.9637
4.79371,15.5109,1.25337,46.9637
4.7945,15.4734,1.17553,46.9358
4.79529,15.4734,1.17553,46.9358
4.79608,15.4734,1.17553,46.9358
4.79687,15.4734,1.17553,46.9358
4.79766,15.4357,1.09801,46.9076
4.79845,15.4357,1.09801,46.9076
4.79924,15.4357,1.09801,46.9076
4.80003,15.4357,1.09801,46.9076
4.80082,15.3979,1.02081,46.8791
4.80161,15.3979,1.02081,46.8791
4.8024,15.3979,1.02081,46.8791
4.80319,15.3979,1.02081,46.8791
4.80398,15.36,0.943934,46.8503
4.80477,15.36,0.943934,46.8503
4.80556,15.36,0.943934,46.8503
4.80635,15.36,0.943934,46.8503
4.80715,15.322,0.867384,46.8212
4.80794,15.322,0.867384,46.8212
4.80873,15.322,0.867384,46.8212
4.80952,15.322,0.867384,46.8212
4.81031,15.2839,0.791161,46.7918
4.8111,15.2839,0.791161,46.7918
4.81189,15.2839,0.791161,46.7918
4.81268,15.2839,0.791161,46.7918
4.81347,15.2457,0.715265,46.7621
4.81426,15.2457,0.715265,46.7621
4.81505,15.2457,0.715265,46.7621
4.81584,15.2457,0.715265,46.7621
4.81663,15.2074,0.639698,46.7321
4.81742,15.2074,0.639698,46.7321
4.81821,15.2074,0.639698,46.7321
4.819,15.2074,0.639698,46.7321
4.81979,15.1691,0.56446,46.7019
4.82058,15.1691,0.56446,46.7019
4.82137,15.1691,0.56446,46.7019
4.82216,15.1691,0.56446,46.7019
4.82295,15.1306,0.489553,46.6713
4.82374,15.1306,0.489553,46.6713
4.82453,15.1306,0.489553,46.6713
4.82532,15.1306,0.489553,46.6713
4.82611,15.092,0.414977,46.6404
4.8269,15.092,0.414977,46.6404
4.8277,15.092,0.414977,46.6404
4.82849,15.092,0.414977,46.6404
4.82928,15.0533,0.340733,46.6093
4.83007,15.0533,0.340733,46.6093
4.83086,15.0533,0.340733,46.6093
4.83165,15.0533,0.340733,46.6093
4.83244,15.0145,0.266822,46.5779
4.83323,15.0145,0.266822,46.5779
4.83402,15.0145,0.266822,46.5779
4.83481,15.0145,0.266822,46.5779
4.8356,14.9757,0.193244,46.5462
4.83639,14.9757,0.193244,46.5462
4.83718,14.9757,0.193244,46.5462
4.83797,14.9757,0.193244,46.5462
4.83876,14.9367,0.120002,46.5143
4.83955,14.9367,0.120002,46.5143
4.84034,14.9367,0.120002,46.5143
4.84113,14.9367,0.120002,46.5143
4.84192,14.8977,0.0470948,46.4821
4.84271,14.8977,0.0470948,46.4821
4.8435,14.8977,0.0470948,46.4821
4.84429,14.8977,0.0470948,46.4821
4.84508,14.8585,-0.025476,46.4496
4.84587,14.8585,-0.025476,46.4496
4.84666,14.8585,-0.025476,46.4496
4.84745,14.8585,-0.025476,46.4496
4.84825,14.8193,-0.09771,46.4169
4.84904,14.8193,-0.09771,46.4169
4.84983,14.8193,-0.09771,46.4169
4.85062,14.8193,-0.09771,46.4169
4.85141,14.78,-0.169606,46.3839
4.8522,14.78,-0.169606,46.3839
4.85299,14.78,-0.169606,46.3839
4.85378,14.78,-0.169606,46.3839
4.85457,14.7406,-0.241165,46.3506
4.85536,14.7406,-0.241165,46.3506
4.85615,14.7406,-0.241165,46.3506
4.85694,14.7406,-0.241165,46.3506
4.85773,14.7011,-0.312384,46.3171
4.85852,14.7011,-0.312384,46.3171
4.85931,14.7011,-0.312384,46.3171
4.8601,14.7011,-0.312384,46.3171
4.86089,14.6616,-0.383263,46.2833
4.86168,14.6616,-0.383263,46.2833
4.86247,14.6616,-0.383263,46.2833
4.86326,14.6616,-0.383263,46.2833
4.86405,14.6219,-0.453803,46.2493
4.86484,14.6219,-0.453803,46.2493
4.86563,14.6219,-0.453803,46.2493
4.86642,14.6219,-0.453803,46.2493
4.86721,14.5822,-0.524002,46.2151
4.86801,14.5822,-0.524002,46.2151
4.8688,14.5822,-0.524002,46.2151
4.86959,14.5822,-0.524002,46.2151
4.87038,14.5424,-0.59386,46.1806
4.87117,14.5424,-0.59386,46.1806
4.87196,14.5424,-0.59386,46.1806
4.87275,14.5424,-0.59386,46.1806
4.87354,14.5025,-0.663376,46.1459
4.87433,14.5025,-0.663376,46.1459
4.87512,14.5025,-0.663376,46.1459
4.87591,14.5025,-0.663376,46.1459
4.8767,14.4625,-0.73255,46.1109
4.87749,14.4625,-0.73255,46.1109
4.87828,14.4625,-0.73255,46.1109
4.87907,14.4625,-0.73255,46.1109
4.87986,14.4225,-0.801382,46.0757
4.88065,14.4225,-0.801382,46.0757
4.88144,14.4225,-0.801382,46.0757
4.88223,14.4225,-0.801382,46.0757
4.88302,14.3824,-0.86987,46.0403
4.88381,14.3824,-0.86987,46.0403
4.8846,14.3824,-0.86987,46.0403
4.88539,14.3824,-0.86987,46.0403
4.88618,14.3422,-0.938015,46.0046
4.88697,14.3422,-0.938015,46.0046
4.88776,14.3422,-0.938015,46.0046
4.88856,14.3422,-0.938015,46.0046
4.88935,14.3019,-1.00582,45.9688
4.89014,14.3019,-1.00582,45.9688
4.89093,14.3019,-1.00582,45.9688
4.89172,14.3019,-1.00582,45.9688
4.89251,14.2616,-1.07327,45.9327
4.8933,14.2616,-1.07327,45.9327
4.89409,14.2616,-1.07327,45.9327
4.89488,14.2616,-1.07327,45.9327
4.89567,14.2212,-1.14039,45.8964
4.89646,14.2212,-1.14039,45.8964
4.89725,14.2212,-1.14039,45.8964
4.89804,14.2212,-1.14039,45.8964
4.89883,14.1807,-1.20715,45.8598
4.89962,14.1807,-1.20715,45.8598
4.90041,14.1807,-1.20715,45.8598
4.9012,14.1807,-1.20715,45.8598
4.90199,14.1401,-1.27358,45.8231
4.90278,14.1401,-1.27358,45.8231
4.90357,14.1401,-1.27358,45.8231
4.90436,14.1401,-1.27358,45.8231
4.90515,14.0995,-1.33965,45.7861
4.90594,14.0995,-1.33965,45.7861
4.90673,14.0995,-1.33965,45.7861
4.90752,14.0995,-1.33965,45.7861
4.90831,14.0588,-1.40539,45.749
4.90911,14.0588,-1.40539,45.749
4.9099,14.0588,-1.40539,45.749
4.91069,14.0588,-1.40539,45.749
4.91148,14.0181,-1.47077,45.7116
4.91227,14.0181,-1.47077,45.7116
4.91306,14.0181,-1.47077,45.7116
4.91385,14.0181,-1.47077,45.7116
4.91464,13.9773,-1.53581,45.6741
4.91543,13.9773,-1.53581,45.6741
4.91622,13.9773,-1.53581,45.6741
4.91701,13.9773,-1.53581,45.6741
4.9178,13.9364,-1.60051,45.6363
4.91859,13.9364,-1.60051,45.6363
4.91938,13.9364,-1.60051,45.6363
4.92017,13.9364,-1.60051,45.6363
4.92096,13.8954,-1.66486,45.5984
4.92175,13.8954,-1.66486,45.5984
4.92254,13.8954,-1.66486,45.5984
4.92333,13.8954,-1.66486,45.5984
4.92412,13.8544,-1.72886,45.5602
4.92491,13.8544,-1.72886,45.5602
4.9257,13.8544,-1.72886,45.5602
4.92649,13.8544,-1.72886,45.5602
4.92728,13.8134,-1.79252,45.5219
4.92807,13.8134,-1.79252,45.5219
4.92887,13.8134,-1.79252,45.5219
4.92966,13.8134,-1.79252,45.5219
4.93045,13.7722,-1.85583,45.4834
4.93124,13.7722,-1.85583,45.4834
4.93203,13.7722,-1.85583,45.4834
4.93282,13.7722,-1.85583,45.4834
4.93361,13.7311,-1.91879,45.4447
4.9344,13.7311,-1.91879,45.4447
4.93519,13.7311,-1.91879,45.4447
4.93598,13.7311,-1.91879,45.4447
4.93677,13.6898,-1.98141,45.4058
4.93756,13.6898,-1.98141,45.4058
4.93835,13.6898,-1.98141,45.4058
4.93914,13.6898,-1.98141,45.4058
4.93993,13.6485,-2.04368,45.3668
4.94072,13.6485,-2.04368,45.3668
4.94151,13.6485,-2.04368,45.3668
4.9423,13.6485,-2.04368,45.3668
4.94309,13.6072,-2.1056,45.3275
4.94388,13.6072,-2.1056,45.3275
4.94467,13.6072,-2.1056,45.3275
4.94546,13.6072,-2.1056,45.3275
4.94625,13.5658,-2.16718,45.2881
4.94704,13.5658,-2.16718,45.2881
4.94783,13.5658,-2.16718,45.2881
4.94862,13.5658,-2.16718,45.2881
4.94942,13.5243,-2.22841,45.2486
4.95021,13.5243,-2.22841,45.2486
4.951,13.5243,-2.22841,45.2486
4.95179,13.5243,-2.22841,45.2486
4.95258,13.4828,-2.2893,45.2088
4.95337,13.4828,-2.2893,45.2088
4.95416,13.4828,-2.2893,45.2088
4.95495,13.4828,-2.2893,45.2088
4.95574,13.4412,-2.34984,45.1689
4.95653,13.4412,-2.34984,45.1689
4.95732,13.4412,-2.34984,45.1689
4.95811,13.4412,-2.34984,45.1689
4.9589,13.3996,-2.41003,45.1288
4.95969,13.3996,-2.41003,45.1288
4.96048,13.3996,-2.41003,45.1288
4.96127,13.3996,-2.41003,45.1288
4.96206,13.3579,-2.46988,45.0886
4.96285,13.3579,-2.46988,45.0886
4.96364,13.3579,-2.46988,45.0886
4.96443,13.3579,-2.46988,45.0886
4.96522,13.3162,-2.52938,45.0482
4.96601,13.3162,-2.52938,45.0482
4.9668,13.3162,-2.52938,45.0482
4.96759,13.3162,-2.52938,45.0482
4.96838,13.2745,-2.58854,45.0077
4.96917,13.2745,-2.58854,45.0077
4.96997,13.2745,-2.58854,45.0077
4.97076,13.2745,-2.58854,45.0077
4.97155,13.2327,-2.64736,44.967
4.97234,13.2327,-2.64736,44.967
4.97313,13.2327,-2.64736,44.967
4.97392,13.2327,-2.64736,44.967
4.97471,13.1908,-2.70582,44.9262
4.9755,13.1908,-2.70582,44.9262
4.97629,13.1908,-2.70582,44.9262
4.97708,13.1908,-2.70582,44.9262
4.97787,13.1489,-2.76395,44.8852
4.97866,13.1489,-2.76395,44.8852
4.97945,13.1489,-2.76395,44.8852
4.98024,13.1489,-2.76395,44.8852
4.98103,13.107,-2.82173,44.8441
4.98182,13.107,-2.82173,44.8441
4.98261,13.107,-2.82173,44.8441
4.9834,13.107,-2.82173,44.8441
4.98419,13.065,-2.87916,44.8028
4.98498,13.065,-2.87916,44.8028
4.98577,13.065,-2.87916,44.8028
4.98656,13.065,-2.87916,44.8028
4.98735,13.023,-2.93626,44.7614
4.98814,13.023,-2.93626,44.7614
4.98893,13.023,-2.93626,44.7614
4.98972,13.023,-2.93626,44.7614
4.99052,12.981,-2.993,44.7199
4.99131,12.981,-2.993,44.7199
4.9921,12.981,-2.993,44.7199
4.99289,12.981,-2.993,44.7199
4.99368,12.9389,-3.04941,44.6782
4.99447,12.9389,-3.04941,44.6782
4.99526,12.9389,-3.04941,44.6782
4.99605,12.9389,-3.04941,44.6782
4.99684,12.8967,-3.10548,44.6365
4.99763,12.8967,-3.10548,44.6365
4.99842,12.8967,-3.10548,44.6365
4.99921,12.8967,-3.10548,44.6365
5,12.8546,-3.1612,44.5945
5.00079,12.8546,-3.1612,44.5945
5.00158,12.8546,-3.1612,44.5945
5.00237,12.8546,-3.1612,44.5945
5.00316,12.8123,-3.21658,44.5525
5.00395,12.8123,-3.21658,44.5525
5.00474,12.8123,-3.21658,44.5525
5.00553,12.8123,-3.21658,44.5525
5.00632,12.7701,-3.27162,44.5103
5.00711,12.7701,-3.27162,44.5103
5.0079,12.7701,-3.27162,44.5103
5.00869,12.7701,-3.27162,44.5103
5.00948,12.7278,-3.32632,44.468
5.01028,12.7278,-3.32632,44.468
5.01107,12.7278,-3.32632,44.468
5.01186,12.7278,-3.32632,44.468
5.01265,12.6855,-3.38067,44.4256
5.01344,12.6855,-3.38067,44.4256
5.01423,12.6855,-3.38067,44.4256
5.01502,12.6855,-3.38067,44.4256
5.01581,12.6432,-3.43469,44.3831
5.0166,12.6432,-3.43469,44.3831
5.01739,12.6432,-3.43469,44.3831
5.01818,12.6432,-3.43469,44.3831
5.01897,12.6008,-3.48837,44.3405
5.01976,12.6008,-3.48837,44.3405
5.02055,12.6008,-3.48837,44.3405
5.02134,12.6008,-3.48837,44.3405
5.02213,12.5584,-3.54171,44.2977
5.02292,12.5584,-3.54171,44.2977
5.02371,12.5584,-3.54171,44.2977
5.0245,12.5584,-3.54171,44.2977
5.02529,12.516,-3.59472,44.2549
5.02608,12.516,-3.59472,44.2549
5.02687,12.516,-3.59472,44.2549
5.02766,12.516,-3.59472,44.2549
5.02845,12.4735,-3.64738,44.2119
5.02924,12.4735,-3.64738,44.2119
5.03003,12.4735,-3.64738,44.2119
5.03083,12.4735,-3.64738,44.2119
5.03162,12.4311,-3.69971,44.1689
5.03241,12.4311,-3.69971,44.1689
5.0332,12.4311,-3.69971,44.1689
5.03399,12.4311,-3.69971,44.1689
5.03478,12.3885,-3.7517,44.1257
5.03557,12.3885,-3.7517,44.1257
5.03636,12.3885,-3.7517,44.1257
5.03715,12.3885,-3.7517,44.1257
5.03794,12.346,-3.80336,44.0824
5.03873,12.346,-3.80336,44.0824
5.03952,12.346,-3.80336,44.0824
5.04031,12.346,-3.80336,44.0824
5.0411,12.3035,-3.85468,44.0391
5.04189,12.3035,-3.85468,44.0391
5.04268,12.3035,-3.85468,44.0391
5.04347,12.3035,-3.85468,44.0391
5.04426,12.2609,-3.90567,43.9957
5.04505,12.2609,-3.90567,43.9957
5.04584,12.2609,-3.90567,43.9957
5.04663,12.2609,-3.90567,43.9957
5.04742,12.2183,-3.95632,43.9521
5.04821,12.2183,-3.95632,43.9521
5.049,12.2183,-3.95632,43.9521
5.04979,12.2183,-3.95632,43.9521
5.05058,12.1757,-4.00664,43.9085
5.05138,12.1757,-4.00664,43.9085
5.05217,12.1757,-4.00664,43.9085
5.05296,12.1757,-4.00664,43.9085
5.05375,12.133,-4.05663,43.8648
5.05454,12.133,-4.05663,43.8648
5.05533,12.133,-4.05663,43.8648
5.05612,12.133,-4.05663,43.8648
5.05691,12.0903,-4.10628,43.821
5.0577,12.0903,-4.10628,43.821
5.05849,12.0903,-4.10628,43.821
5.05928,12.0903,-4.10628,43.821
5.06007,12.0477,-4.15561,43.7771
5.06086,12.0477,-4.15561,43.7771
5.06165,12.0477,-4.15561,43.7771
5.06244,12.0477,-4.15561,43.7771
5.06323,12.005,-4.2046,43.7331
5.06402,12.005,-4.2046,43.7331
5.06481,12.005,-4.2046,43.7331
5.0656,12.005,-4.2046,43.7331
5.06639,11.9622,-4.25327,43.6891
5.06718,11.9622,-4.25327,43.6891
5.06797,11.9622,-4.25327,43.6891
5.06876,11.9622,-4.25327,43.6891
5.06955,11.9195,-4.30161,43.645
5.07034,11.9195,-4.30161,43.645
5.07113,11.9195,-4.30161,43.645
5.07193,11.9195,-4.30161,43.645
5.07272,11.8768,-4.34961,43.6008
5.07351,11.8768,-4.34961,43.6008
5.0743,11.8768,-4.34961,43.6008
5.07509,11.8768,-4.34961,43.6008
5.07588,11.834,-4.39729,43.5566
5.07667,11.834,-4.39729,43.5566
5.07746,11.834,-4.39729,43.5566
5.07825,11.834,-4.39729,43.5566
5.07904,11.7912,-4.44465,43.5122
5.07983,11.7912,-4.44465,43.5122
5.08062,11.7912,-4.44465,43.5122
5.08141,11.7912,-4.44465,43.5122
5.0822,11.7485,-4.49168,43.4679
5.08299,11.7485,-4.49168,43.4679
5.08378,11.7485,-4.49168,43.4679
5.08457,11.7485,-4.49168,43.4679
5.08536,11.7057,-4.53838,43.4234
5.08615,11.7057,-4.53838,43.4234
5.08694,11.7057,-4.53838,43.4234
5.08773,11.7057,-4.53838,43.4234
5.08852,11.6628,-4.58476,43.3789
5.08931,11.6628,-4.58476,43.3789
5.0901,11.6628,-4.58476,43.3789
5.09089,11.6628,-4.58476,43.3789
5.09169,11.62,-4.63082,43.3343
5.09248,11.62,-4.63082,43.3343
5.09327,11.62,-4.63082,43.3343
5.09406,11.62,-4.63082,43.3343
5.09485,11.5772,-4.67656,43.2897
5.09564,11.5772,-4.67656,43.2897
5.09643,11.5772,-4.67656,43.2897
5.09722,11.5772,-4.67656,43.2897
5.09801,11.5344,-4.72197,43.245
5.0988,11.5344,-4.72197,43.245
5.09959,11.5344,-4.72197,43.245
5.10038,11.5344,-4.72197,43.245
5.10117,11.4915,-4.76707,43.2003
5.10196,11.4915,-4.76707,43.2003
5.10275,11.4915,-4.76707,43.2003
5.10354,11.4915,-4.76707,43.2003
5.10433,11.4487,-4.81184,43.1555
5.10512,11.4487,-4.81184,43.1555
5.10591,11.4487,-4.81184,43.1555
5.1067,11.4487,-4.81184,43.1555
5.10749,11.4058,-4.8563,43.1106
5.10828,11.4058,-4.8563,43.1106
5.10907,11.4058,-4.8563,43.1106
5.10986,11.4058,-4.8563,43.1106
5.11065,11.363,-4.90043,43.0657
5.11144,11.363,-4.90043,43.0657
5.11224,11.363,-4.90043,43.0657
5.11303,11.363,-4.90043,43.0657
5.11382,11.3201,-4.94426,43.0208
5.11461,11.3201,-4.94426,43.0208
